Variable,Year,Value,County2
per_uninsured,2020,9,Petersburg City
per_uninsured,2020,7,Poquoson City
per_uninsured,2020,8,Portsmouth City
per_uninsured,2020,7,Radford City
per_uninsured,2020,11,Richmond City
per_uninsured,2020,10,Roanoke City
per_uninsured,2020,8,Salem City
per_uninsured,2020,9,Staunton City
per_uninsured,2020,8,Suffolk City
per_uninsured,2020,8,Virginia Beach City
per_uninsured,2020,11,Waynesboro City
per_uninsured,2020,8,Williamsburg City
per_uninsured,2020,12,Winchester City
per_uninsured,2020,9,Virginia
per_uninsured_adults,2016,21,Accomack County
per_uninsured_adults,2016,12,Albemarle County
per_uninsured_adults,2016,12,Alleghany County
per_uninsured_adults,2016,15,Amelia County
per_uninsured_adults,2016,13,Amherst County
per_uninsured_adults,2016,14,Appomattox County
per_uninsured_adults,2016,8,Arlington County
per_uninsured_adults,2016,12,Augusta County
per_uninsured_adults,2016,12,Bath County
per_uninsured_adults,2016,11,Bedford County
per_uninsured_adults,2016,11,Bland County
per_uninsured_adults,2016,9,Botetourt County
per_uninsured_adults,2016,16,Brunswick County
per_uninsured_adults,2016,15,Buchanan County
per_uninsured_adults,2016,16,Buckingham County
per_uninsured_adults,2016,13,Campbell County
per_uninsured_adults,2016,13,Caroline County
per_uninsured_adults,2016,16,Carroll County
per_uninsured_adults,2016,18,Charles City County
per_uninsured_adults,2016,17,Charlotte County
per_uninsured_adults,2016,10,Chesterfield County
per_uninsured_adults,2016,11,Clarke County
per_uninsured_adults,2016,11,Craig County
per_uninsured_adults,2016,16,Culpeper County
per_uninsured_adults,2016,15,Cumberland County
per_uninsured_adults,2016,14,Dickenson County
per_uninsured_adults,2016,13,Dinwiddie County
per_uninsured_adults,2016,14,Essex County
per_uninsured_adults,2016,11,Fairfax County
per_uninsured_adults,2016,11,Fauquier County
per_uninsured_adults,2016,15,Floyd County
per_uninsured_adults,2016,13,Fluvanna County
per_uninsured_adults,2016,14,Franklin County
per_uninsured_adults,2016,12,Frederick County
per_uninsured_adults,2016,13,Giles County
per_uninsured_adults,2016,11,Gloucester County
per_uninsured_adults,2016,7,Goochland County
per_uninsured_adults,2016,15,Grayson County
per_uninsured_adults,2016,15,Greene County
per_uninsured_adults,2016,12,Greensville County
per_uninsured_adults,2016,14,Halifax County
per_uninsured_adults,2016,8,Hanover County
per_uninsured_adults,2016,11,Henrico County
per_uninsured_adults,2016,16,Henry County
per_uninsured_adults,2016,19,Highland County
per_uninsured_adults,2016,10,Isle of Wight County
per_uninsured_adults,2016,9,James City County
per_uninsured_adults,2016,16,King and Queen County
per_uninsured_adults,2016,8,King George County
per_uninsured_adults,2016,11,King William County
per_uninsured_adults,2016,13,Lancaster County
per_uninsured_adults,2016,16,Lee County
per_uninsured_adults,2016,8,Loudoun County
per_uninsured_adults,2016,15,Louisa County
per_uninsured_adults,2016,17,Lunenburg County
per_uninsured_adults,2016,16,Madison County
per_uninsured_adults,2016,10,Mathews County
per_uninsured_adults,2016,15,Mecklenburg County
per_uninsured_adults,2016,13,Middlesex County
per_uninsured_adults,2016,11,Montgomery County
per_uninsured_adults,2016,15,Nelson County
per_uninsured_adults,2016,10,New Kent County
per_uninsured_adults,2016,17,Northampton County
per_uninsured_adults,2016,14,Northumberland County
per_uninsured_adults,2016,15,Nottoway County
per_uninsured_adults,2016,14,Orange County
per_uninsured_adults,2016,16,Page County
per_uninsured_adults,2016,17,Patrick County
per_uninsured_adults,2016,14,Pittsylvania County
per_uninsured_adults,2016,10,Powhatan County
per_uninsured_adults,2016,15,Prince Edward County
per_uninsured_adults,2016,10,Prince George County
per_uninsured_adults,2016,12,Prince William County
per_uninsured_adults,2016,11,Pulaski County
per_uninsured_adults,2016,15,Rappahannock County
per_uninsured_adults,2016,15,Richmond County
per_uninsured_adults,2016,9,Roanoke County
per_uninsured_adults,2016,13,Rockbridge County
per_uninsured_adults,2016,16,Rockingham County
per_uninsured_adults,2016,13,Russell County
per_uninsured_adults,2016,14,Scott County
per_uninsured_adults,2016,14,Shenandoah County
per_uninsured_adults,2016,13,Smyth County
per_uninsured_adults,2016,13,Southampton County
per_uninsured_adults,2016,12,Spotsylvania County
per_uninsured_adults,2016,9,Stafford County
per_uninsured_adults,2016,12,Surry County
per_uninsured_adults,2016,14,Sussex County
per_uninsured_adults,2016,14,Tazewell County
per_uninsured_adults,2016,12,Warren County
per_uninsured_adults,2016,12,Washington County
per_uninsured_adults,2016,15,Westmoreland County
per_uninsured_adults,2016,14,Wise County
per_uninsured_adults,2016,13,Wythe County
per_uninsured_adults,2016,8,York County
per_uninsured_adults,2016,13,Alexandria City
per_uninsured_adults,2016,12,Bristol City
per_uninsured_adults,2016,12,Buena Vista City
per_uninsured_adults,2016,13,Charlottesville City
per_uninsured_adults,2016,11,Chesapeake City
per_uninsured_adults,2016,13,Colonial Heights City
per_uninsured_adults,2016,12,Covington City
per_uninsured_adults,2016,13,Danville City
per_uninsured_adults,2016,15,Emporia City
per_uninsured_adults,2016,11,Fairfax City
per_uninsured_adults,2016,4,Falls Church City
per_uninsured_adults,2016,13,Franklin City
per_uninsured_adults,2016,13,Fredericksburg City
per_uninsured_adults,2016,20,Galax City
per_uninsured_adults,2016,11,Hampton City
per_uninsured_adults,2016,16,Harrisonburg City
per_uninsured_adults,2016,15,Hopewell City
per_uninsured_adults,2016,12,Lexington City
per_uninsured_adults,2016,13,Lynchburg City
per_uninsured_adults,2016,18,Manassas City
per_uninsured_adults,2016,19,Manassas Park City
per_uninsured_adults,2016,13,Martinsville City
per_uninsured_adults,2016,14,Newport News City
per_uninsured_adults,2016,14,Norfolk City
per_uninsured_adults,2016,12,Norton City
per_uninsured_adults,2016,15,Petersburg City
per_uninsured_adults,2016,7,Poquoson City
per_uninsured_adults,2016,13,Portsmouth City
per_uninsured_adults,2016,10,Radford City
per_uninsured_adults,2016,14,Richmond City
per_uninsured_adults,2016,16,Roanoke City
per_uninsured_adults,2016,10,Salem City
per_uninsured_adults,2016,11,Staunton City
per_uninsured_adults,2016,11,Suffolk City
per_uninsured_adults,2016,10,Virginia Beach City
per_uninsured_adults,2016,15,Waynesboro City
per_uninsured_adults,2016,13,Williamsburg City
per_uninsured_adults,2016,17,Winchester City
per_uninsured_adults,2016,12,Virginia
per_uninsured_adults,2017,19,Accomack County
per_uninsured_adults,2017,12,Albemarle County
per_uninsured_adults,2017,12,Alleghany County
per_uninsured_adults,2017,16,Amelia County
per_uninsured_adults,2017,15,Amherst County
per_uninsured_adults,2017,14,Appomattox County
per_uninsured_adults,2017,9,Arlington County
per_uninsured_adults,2017,13,Augusta County
per_uninsured_adults,2017,12,Bath County
per_uninsured_adults,2017,12,Bedford County
per_uninsured_adults,2017,10,Bland County
per_uninsured_adults,2017,10,Botetourt County
per_uninsured_adults,2017,15,Brunswick County
per_uninsured_adults,2017,14,Buchanan County
per_uninsured_adults,2017,16,Buckingham County
per_uninsured_adults,2017,13,Campbell County
per_uninsured_adults,2017,14,Caroline County
per_uninsured_adults,2017,15,Carroll County
per_uninsured_adults,2017,18,Charles City County
per_uninsured_adults,2017,17,Charlotte County
per_uninsured_adults,2017,11,Chesterfield County
per_uninsured_adults,2017,13,Clarke County
per_uninsured_adults,2017,12,Craig County
per_uninsured_adults,2017,16,Culpeper County
per_uninsured_adults,2017,15,Cumberland County
per_uninsured_adults,2017,14,Dickenson County
per_uninsured_adults,2017,14,Dinwiddie County
per_uninsured_adults,2017,15,Essex County
per_uninsured_adults,2017,11,Fairfax County
per_uninsured_adults,2017,11,Fauquier County
per_uninsured_adults,2017,15,Floyd County
per_uninsured_adults,2017,12,Fluvanna County
per_uninsured_adults,2017,15,Franklin County
per_uninsured_adults,2017,13,Frederick County
per_uninsured_adults,2017,13,Giles County
per_uninsured_adults,2017,11,Gloucester County
per_uninsured_adults,2017,8,Goochland County
per_uninsured_adults,2017,16,Grayson County
per_uninsured_adults,2017,16,Greene County
per_uninsured_adults,2017,12,Greensville County
per_uninsured_adults,2017,13,Halifax County
per_uninsured_adults,2017,9,Hanover County
per_uninsured_adults,2017,12,Henrico County
per_uninsured_adults,2017,15,Henry County
per_uninsured_adults,2017,19,Highland County
per_uninsured_adults,2017,11,Isle of Wight County
per_uninsured_adults,2017,10,James City County
per_uninsured_adults,2017,16,King and Queen County
per_uninsured_adults,2017,9,King George County
per_uninsured_adults,2017,12,King William County
per_uninsured_adults,2017,14,Lancaster County
per_uninsured_adults,2017,15,Lee County
per_uninsured_adults,2017,8,Loudoun County
per_uninsured_adults,2017,14,Louisa County
per_uninsured_adults,2017,18,Lunenburg County
per_uninsured_adults,2017,15,Madison County
per_uninsured_adults,2017,11,Mathews County
per_uninsured_adults,2017,14,Mecklenburg County
per_uninsured_adults,2017,13,Middlesex County
per_uninsured_adults,2017,12,Montgomery County
per_uninsured_adults,2017,15,Nelson County
per_uninsured_adults,2017,11,New Kent County
per_uninsured_adults,2017,17,Northampton County
per_uninsured_adults,2017,14,Northumberland County
per_uninsured_adults,2017,16,Nottoway County
per_uninsured_adults,2017,14,Orange County
per_uninsured_adults,2017,15,Page County
per_uninsured_adults,2017,16,Patrick County
per_uninsured_adults,2017,15,Pittsylvania County
per_uninsured_adults,2017,10,Powhatan County
per_uninsured_adults,2017,14,Prince Edward County
per_uninsured_adults,2017,11,Prince George County
per_uninsured_adults,2017,14,Prince William County
per_uninsured_adults,2017,11,Pulaski County
per_uninsured_adults,2017,15,Rappahannock County
per_uninsured_adults,2017,15,Richmond County
per_uninsured_adults,2017,10,Roanoke County
per_uninsured_adults,2017,14,Rockbridge County
per_uninsured_adults,2017,17,Rockingham County
per_uninsured_adults,2017,13,Russell County
per_uninsured_adults,2017,13,Scott County
per_uninsured_adults,2017,15,Shenandoah County
per_uninsured_adults,2017,13,Smyth County
per_uninsured_adults,2017,13,Southampton County
per_uninsured_adults,2017,12,Spotsylvania County
per_uninsured_adults,2017,9,Stafford County
per_uninsured_adults,2017,11,Surry County
per_uninsured_adults,2017,15,Sussex County
per_uninsured_adults,2017,14,Tazewell County
per_uninsured_adults,2017,13,Warren County
per_uninsured_adults,2017,13,Washington County
per_uninsured_adults,2017,16,Westmoreland County
per_uninsured_adults,2017,14,Wise County
per_uninsured_adults,2017,14,Wythe County
per_uninsured_adults,2017,9,York County
per_uninsured_adults,2017,12,Alexandria City
per_uninsured_adults,2017,11,Bristol City
per_uninsured_adults,2017,13,Buena Vista City
per_uninsured_adults,2017,13,Charlottesville City
per_uninsured_adults,2017,9,Chesapeake City
per_uninsured_adults,2017,13,Colonial Heights City
per_uninsured_adults,2017,12,Covington City
per_uninsured_adults,2017,13,Danville City
per_uninsured_adults,2017,15,Emporia City
per_uninsured_adults,2017,11,Fairfax City
per_uninsured_adults,2017,4,Falls Church City
per_uninsured_adults,2017,12,Franklin City
per_uninsured_adults,2017,13,Fredericksburg City
per_uninsured_adults,2017,18,Galax City
per_uninsured_adults,2017,12,Hampton City
per_uninsured_adults,2017,18,Harrisonburg City
per_uninsured_adults,2017,15,Hopewell City
per_uninsured_adults,2017,10,Lexington City
per_uninsured_adults,2017,12,Lynchburg City
per_uninsured_adults,2017,20,Manassas City
per_uninsured_adults,2017,20,Manassas Park City
per_uninsured_adults,2017,13,Martinsville City
per_uninsured_adults,2017,14,Newport News City
per_uninsured_adults,2017,14,Norfolk City
per_uninsured_adults,2017,14,Norton City
per_uninsured_adults,2017,14,Petersburg City
per_uninsured_adults,2017,7,Poquoson City
per_uninsured_adults,2017,14,Portsmouth City
per_uninsured_adults,2017,10,Radford City
per_uninsured_adults,2017,16,Richmond City
per_uninsured_adults,2017,16,Roanoke City
per_uninsured_adults,2017,10,Salem City
per_uninsured_adults,2017,12,Staunton City
per_uninsured_adults,2017,11,Suffolk City
per_uninsured_adults,2017,11,Virginia Beach City
per_uninsured_adults,2017,15,Waynesboro City
per_uninsured_adults,2017,13,Williamsburg City
per_uninsured_adults,2017,18,Winchester City
per_uninsured_adults,2017,12,Virginia
per_uninsured_adults,2018,20,Accomack County
per_uninsured_adults,2018,11,Albemarle County
per_uninsured_adults,2018,12,Alleghany County
per_uninsured_adults,2018,16,Amelia County
per_uninsured_adults,2018,14,Amherst County
per_uninsured_adults,2018,14,Appomattox County
per_uninsured_adults,2018,7,Arlington County
per_uninsured_adults,2018,12,Augusta County
per_uninsured_adults,2018,14,Bath County
per_uninsured_adults,2018,12,Bedford County
per_uninsured_adults,2018,10,Bland County
per_uninsured_adults,2018,9,Botetourt County
per_uninsured_adults,2018,15,Brunswick County
per_uninsured_adults,2018,15,Buchanan County
per_uninsured_adults,2018,16,Buckingham County
per_uninsured_adults,2018,14,Campbell County
per_uninsured_adults,2018,13,Caroline County
per_uninsured_adults,2018,15,Carroll County
per_uninsured_adults,2018,17,Charles City County
per_uninsured_adults,2018,18,Charlotte County
per_uninsured_adults,2018,12,Chesterfield County
per_uninsured_adults,2018,12,Clarke County
per_uninsured_adults,2018,10,Craig County
per_uninsured_adults,2018,15,Culpeper County
per_uninsured_adults,2018,15,Cumberland County
per_uninsured_adults,2018,14,Dickenson County
per_uninsured_adults,2018,13,Dinwiddie County
per_uninsured_adults,2018,14,Essex County
per_uninsured_adults,2018,11,Fairfax County
per_uninsured_adults,2018,12,Fauquier County
per_uninsured_adults,2018,16,Floyd County
per_uninsured_adults,2018,12,Fluvanna County
per_uninsured_adults,2018,14,Franklin County
per_uninsured_adults,2018,12,Frederick County
per_uninsured_adults,2018,12,Giles County
per_uninsured_adults,2018,12,Gloucester County
per_uninsured_adults,2018,8,Goochland County
per_uninsured_adults,2018,15,Grayson County
per_uninsured_adults,2018,15,Greene County
per_uninsured_adults,2018,13,Greensville County
per_uninsured_adults,2018,14,Halifax County
per_uninsured_adults,2018,9,Hanover County
per_uninsured_adults,2018,12,Henrico County
per_uninsured_adults,2018,17,Henry County
per_uninsured_adults,2018,19,Highland County
per_uninsured_adults,2018,10,Isle of Wight County
per_uninsured_adults,2018,9,James City County
per_uninsured_adults,2018,16,King and Queen County
per_uninsured_adults,2018,9,King George County
per_uninsured_adults,2018,11,King William County
per_uninsured_adults,2018,15,Lancaster County
per_uninsured_adults,2018,14,Lee County
per_uninsured_adults,2018,9,Loudoun County
per_uninsured_adults,2018,15,Louisa County
per_uninsured_adults,2018,18,Lunenburg County
per_uninsured_adults,2018,14,Madison County
per_uninsured_adults,2018,11,Mathews County
per_uninsured_adults,2018,14,Mecklenburg County
per_uninsured_adults,2018,13,Middlesex County
per_uninsured_adults,2018,12,Montgomery County
per_uninsured_adults,2018,15,Nelson County
per_uninsured_adults,2018,10,New Kent County
per_uninsured_adults,2018,17,Northampton County
per_uninsured_adults,2018,14,Northumberland County
per_uninsured_adults,2018,17,Nottoway County
per_uninsured_adults,2018,13,Orange County
per_uninsured_adults,2018,15,Page County
per_uninsured_adults,2018,15,Patrick County
per_uninsured_adults,2018,15,Pittsylvania County
per_uninsured_adults,2018,11,Powhatan County
per_uninsured_adults,2018,15,Prince Edward County
per_uninsured_adults,2018,10,Prince George County
per_uninsured_adults,2018,15,Prince William County
per_uninsured_adults,2018,11,Pulaski County
per_uninsured_adults,2018,15,Rappahannock County
per_uninsured_adults,2018,15,Richmond County
per_uninsured_adults,2018,10,Roanoke County
per_uninsured_adults,2018,13,Rockbridge County
per_uninsured_adults,2018,14,Rockingham County
per_uninsured_adults,2018,12,Russell County
per_uninsured_adults,2018,13,Scott County
per_uninsured_adults,2018,14,Shenandoah County
per_uninsured_adults,2018,13,Smyth County
per_uninsured_adults,2018,12,Southampton County
per_uninsured_adults,2018,12,Spotsylvania County
per_uninsured_adults,2018,9,Stafford County
